partida_id,temporada,serie,rodada,clube,clube_slug,num_camisa,apelido,nome_completo,nome_truncado,atleta_slug,apelido_slug,condicao,goleiro,presente,registro_cbf
51,2026,A,6,Fluminense,fluminense,21,Igor Rabello,Igor Rabello da Costa,False,igor_rabello_da_costa,igor_rabello,Reserva,False,True,307840
51,2026,A,6,Fluminense,fluminense,22,Freytes,Juan Pablo Freytes,False,juan_pablo_freytes,freytes,Titular,False,True,894168
51,2026,A,6,Fluminense,fluminense,25,Alisson,Alisson Euler de Fre,True,alisson,alisson,Reserva,False,True,317751
51,2026,A,6,Fluminense,fluminense,29,Millán,Julian Camilo Millan Diaz,False,julian_camilo_millan_diaz,millan,Reserva,False,True,948685
51,2026,A,6,Fluminense,fluminense,32,Lucho Acosta,Luciano Federico Acosta,False,luciano_federico_acosta,lucho_acosta,Titular,False,True,926632
51,2026,A,6,Fluminense,fluminense,35,HERCULES,Hercules Pereira do,True,hercules,hercules,Titular,False,True,658410
51,2026,A,6,Fluminense,fluminense,46,Julio Fidelis,Julio Cesar Lima Fidelis,False,julio_cesar_lima_fidelis,julio_fidelis,Reserva,False,True,691663
51,2026,A,6,Fluminense,fluminense,90,Kevin Serna,Kevin Steven Serna J,True,kevin_serna,kevin_serna,Reserva,False,True,871515
51,2026,A,6,Fluminense,fluminense,94,Otavio,Otavio Henrique Pass,True,otavio,otavio,Reserva,False,True,320930
51,2026,A,6,Fluminense,fluminense,98,Vitor Eudes,Vitor Eudes de Souza,True,vitor_eudes,vitor_eudes,Reserva,True,True,444850
52,2026,A,6,Botafogo,botafogo,1,Raul,Raul Jonas Steffens,False,raul_jonas_steffens,raul,Titular,True,True,385958
52,2026,A,6,Botafogo,botafogo,2,Vitinho,Victor Alexander da Silva,False,victor_alexander_da_silva,vitinho,Titular,False,True,458582
52,2026,A,6,Botafogo,botafogo,4,Mateo Ponte,Mateo Ponte Costa,False,mateo_ponte_costa,mateo_ponte,Reserva,False,True,821261
52,2026,A,6,Botafogo,botafogo,5,Ferraresi,Nahuel Adolfo Ferrar,True,ferraresi,ferraresi,Reserva,False,True,779951
52,2026,A,6,Botafogo,botafogo,6,Cristian M ...,Cristian Nicolas Medina,False,cristian_nicolas_medina,cristian_m,Titular,False,True,947048
52,2026,A,6,Botafogo,botafogo,7,Artur,Artur Victor Guimaraes,False,artur_victor_guimaraes,artur,Reserva,False,True,419646
52,2026,A,6,Botafogo,botafogo,8,Danilo Santos,Danilo dos Santos de,True,danilo_santos,danilo_santos,Titular,False,True,540357
52,2026,A,6,Botafogo,botafogo,10,Montoro,Alvaro Montoro,False,alvaro_montoro,montoro,Reserva,False,True,919476
52,2026,A,6,Botafogo,botafogo,11,Matheus Ma ...,Matheus Martins Silv,True,matheus_ma,matheus_ma,Titular,False,True,600636
52,2026,A,6,Botafogo,botafogo,13,Alex Telles,Alex Nicolao Telles,False,alex_nicolao_telles,alex_telles,Titular,False,True,297016
52,2026,A,6,Botafogo,botafogo,14,Jordan Bar ...,Jordan Andres Barrer,True,jordan_bar,jordan_bar,Titular,False,True,923957
52,2026,A,6,Botafogo,botafogo,15,Bastos,Bartolomeu Jacinto Q,True,bastos,bastos,Titular,False,True,825297
52,2026,A,6,Botafogo,botafogo,17,Junior,Jose Antonio dos San,True,junior,junior,Reserva,False,True,540268
52,2026,A,6,Botafogo,botafogo,19,Arthur,Arthur Mendonça Cabral,False,arthur_mendonca_cabral,arthur,Titular,False,True,518820
52,2026,A,6,Botafogo,botafogo,20,Alexander  ...,Alexander Nahuel Bar,True,alexander,alexander,Titular,False,True,836858
52,2026,A,6,Botafogo,botafogo,24,Leo Linck,Leonardo Matias Baie,True,leo_linck,leo_linck,Reserva,True,True,523801
52,2026,A,6,Botafogo,botafogo,25,Allan,Allan Marques Loureiro,False,allan_marques_loureiro,allan,Titular,False,True,184906
52,2026,A,6,Botafogo,botafogo,28,Newton,Newton Araujo da Cos,True,newton,newton,Reserva,False,True,628110
52,2026,A,6,Botafogo,botafogo,30,Joaquin Co ...,Carlos Joaquin Correa,False,carlos_joaquin_correa,joaquin_co,Reserva,False,True,919918
52,2026,A,6,Botafogo,botafogo,34,GABRIEL,Gabriel Pereira Justino,False,gabriel_pereira_justino,gabriel,Reserva,False,True,716665
52,2026,A,6,Botafogo,botafogo,45,CAIO,Caio Ribeiro do Vall,True,caio,caio,Reserva,False,True,752058
52,2026,A,6,Botafogo,botafogo,77,Lucas Vill ...,Lucas Martín Villalb,True,lucas_vill,lucas_vill,Reserva,False,True,944390
52,2026,A,6,Botafogo,botafogo,88,Edenilson,Edenilson Andrade do,True,edenilson,edenilson,Reserva,False,True,306270
52,2026,A,6,Flamengo,flamengo,1,ROSSI,Agustin Daniel Rossi,False,agustin_daniel_rossi,rossi,Titular,True,True,815100
52,2026,A,6,Flamengo,flamengo,2,Varela,Guillermo Varela Olivera,False,guillermo_varela_olivera,varela,Titular,False,True,778033
52,2026,A,6,Flamengo,flamengo,3,Léo Ortiz,Leonardo Rech Ortiz,False,leonardo_rech_ortiz,leo_ortiz,Titular,False,True,422469
52,2026,A,6,Flamengo,flamengo,4,Leo Pereira,Leonardo Pereira,False,leonardo_pereira,leo_pereira,Titular,False,True,310373
52,2026,A,6,Flamengo,flamengo,5,Erick Pulgar,Erick Antonio Pulgar,True,erick_pulgar,erick_pulgar,Titular,False,True,777370
52,2026,A,6,Flamengo,flamengo,6,Ayrton Lucas,Ayrton Lucas Dantas,True,ayrton_lucas,ayrton_lucas,Reserva,False,True,432491
52,2026,A,6,Flamengo,flamengo,7,Luiz,Luiz de Araujo Guima,True,luiz,luiz,Reserva,False,True,424455
52,2026,A,6,Flamengo,flamengo,9,Pedro,Pedro Guilherme Abre,True,pedro,pedro,Titular,False,True,303716
52,2026,A,6,Flamengo,flamengo,10,De Arrascaeta,Giorgian Daniel de A,True,de_arrascaeta,de_arrascaeta,Reserva,False,True,521990
52,2026,A,6,Flamengo,flamengo,11,Everton,Everton Sousa Soares,False,everton_sousa_soares,everton,Reserva,False,True,379065
52,2026,A,6,Flamengo,flamengo,13,Danilo,Danilo Luiz da Silva,False,danilo_luiz_da_silva,danilo,Reserva,False,True,291821
52,2026,A,6,Flamengo,flamengo,15,Carrascal,Jorge Andres Carrasc,True,carrascal,carrascal,Titular,False,True,925353
52,2026,A,6,Flamengo,flamengo,16,Samuel Lino,Samuel Dias Lino,False,samuel_dias_lino,samuel_lino,Titular,False,True,547454
52,2026,A,6,Flamengo,flamengo,19,Plata,Gonzalo Jordy Plata,True,plata,plata,Reserva,False,True,881923
52,2026,A,6,Flamengo,flamengo,20,Lucas Paqu ...,Lucas Tolentino Coel,True,lucas_paqu,lucas_paqu,Titular,False,True,319635
52,2026,A,6,Flamengo,flamengo,21,Jorge,Jorge Luiz Frello Filho,False,jorge_luiz_frello_filho,jorge,Titular,False,True,305435
52,2026,A,6,Flamengo,flamengo,22,Emerson,Emerson Aparecido Le,True,emerson,emerson,Reserva,False,True,311313
52,2026,A,6,Flamengo,flamengo,26,Alex Sandro,Alex Sandro Lobo Silva,False,alex_sandro_lobo_silva,alex_sandro,Titular,False,True,186325
52,2026,A,6,Flamengo,flamengo,42,Andrew,Andrew da Silva Ventura,False,andrew_da_silva_ventura,andrew,Reserva,True,True,554750
52,2026,A,6,Flamengo,flamengo,44,Vitão,Vitor Eduardo da Sil,True,vitao,vitao,Reserva,False,True,506499
52,2026,A,6,Flamengo,flamengo,49,Dyogo,Francisco Dyogo Bent,True,dyogo,dyogo,Reserva,False,True,610639
52,2026,A,6,Flamengo,flamengo,52,Evertton,Evertton Gustavo Fer,True,evertton,evertton,Reserva,False,True,567910
52,2026,A,6,Flamengo,flamengo,64,Wallace Yan,Wallace Yan de Souza,True,wallace_yan,wallace_yan,Reserva,False,True,695131
53,2026,A,6,Corinthians,corinthians,1,Hugo Souza,Hugo de Souza Nogueira,False,hugo_de_souza_nogueira,hugo_souza,Titular,True,True,376228
53,2026,A,6,Corinthians,corinthians,2,Matheuzinho,Matheus Franca Silva,False,matheus_franca_silva,matheuzinho,Titular,False,True,565578
53,2026,A,6,Corinthians,corinthians,3,Gabriel,Gabriel Armando de Abreu,False,gabriel_armando_de_abreu,gabriel,Titular,False,True,312462
53,2026,A,6,Corinthians,corinthians,5,Andre,Andre Ramalho Silva,False,andre_ramalho_silva,andre,Reserva,False,True,313329
53,2026,A,6,Corinthians,corinthians,7,Bidon,Breno de Souza Bidon,False,breno_de_souza_bidon,bidon,Titular,False,True,660172
53,2026,A,6,Corinthians,corinthians,8,RODRIGO GARRO,Rodrigo Garro,False,rodrigo_garro,rodrigo_garro,Reserva,False,True,836677
53,2026,A,6,Corinthians,corinthians,10,Memphis Depay,Memphis Depay,False,memphis_depay,memphis_depay,Titular,False,True,883905
53,2026,A,6,Corinthians,corinthians,11,Vitinho,Victor Vinicius Coel,True,vitinho,vitinho,Reserva,False,True,307245
53,2026,A,6,Corinthians,corinthians,13,Gustavo,Gustavo Henrique Vernes,False,gustavo_henrique_vernes,gustavo,Titular,False,True,186450
53,2026,A,6,Corinthians,corinthians,14,Raniele,Raniele Almeida Melo,False,raniele_almeida_melo,raniele,Titular,False,True,512119
53,2026,A,6,Corinthians,corinthians,18,Pedro Raul,Pedro Raul Garay da Silva,False,pedro_raul_garay_da_silva,pedro_raul,Reserva,False,True,502361
53,2026,A,6,Corinthians,corinthians,19,Andre Carr ...,Andre Martin Carrill,True,andre_carr,andre_carr,Titular,False,True,883861
53,2026,A,6,Corinthians,corinthians,20,Pedro Milans,Pedro Milans Carambula,False,pedro_milans_carambula,pedro_milans,Reserva,False,True,944060
53,2026,A,6,Corinthians,corinthians,21,Matheus Bidu,Matheus Lima Beltrao,True,matheus_bidu,matheus_bidu,Titular,False,True,502230
53,2026,A,6,Corinthians,corinthians,23,Matheus,Matheus Pereira da Silva,False,matheus_pereira_da_silva,matheus,Reserva,False,True,337270
53,2026,A,6,Corinthians,corinthians,26,Fabrizio A ...,Fabrizio German Angileri,False,fabrizio_german_angileri,fabrizio_a,Reserva,False,True,896914
53,2026,A,6,Corinthians,corinthians,29,Allan,Allan Rodrigues de Souza,False,allan_rodrigues_de_souza,allan,Reserva,False,True,339266
53,2026,A,6,Corinthians,corinthians,31,Kayke,Kayke Ferrari Guimaraes,False,kayke_ferrari_guimaraes,kayke,Reserva,False,True,628553
53,2026,A,6,Corinthians,corinthians,35,Charles,Charles Rigon Matos,False,charles_rigon_matos,charles,Reserva,False,True,407683
53,2026,A,6,Corinthians,corinthians,37,Kaio Lima,Kaio Cesar Andrade Lima,False,kaio_cesar_andrade_lima,kaio_lima,Titular,False,True,628499
53,2026,A,6,Corinthians,corinthians,49,André,André Luiz Santos Dias,False,andre_luiz_santos_dias,andre,Titular,False,True,694372
53,2026,A,6,Corinthians,corinthians,51,KAUÊ C.,Kauê Vinicius de Sou,True,kaue_c,kaue_c,Reserva,True,True,637364
53,2026,A,6,Corinthians,corinthians,56,Guilherme,Guilherme William Si,True,guilherme,guilherme,Reserva,False,True,710356
53,2026,A,6,Santos Fc,santos_fc,1,Diogenes,Diogenes Vinicius da,True,diogenes,diogenes,Reserva,True,True,546648
53,2026,A,6,Santos Fc,santos_fc,2,Ze Ivaldo,Jose Ivaldo Almeida Silva,False,jose_ivaldo_almeida_silva,ze_ivaldo,Titular,False,True,409873
53,2026,A,6,Santos Fc,santos_fc,3,Vinícius L ...,Vinícius Rodrigues Lira,False,vinicius_rodrigues_lira,vinicius_l,Reserva,False,True,694844
53,2026,A,6,Santos Fc,santos_fc,4,Lucas Veri ...,Lucas Verissimo da Silva,False,lucas_verissimo_da_silva,lucas_veri,Reserva,False,True,377476
53,2026,A,6,Santos Fc,santos_fc,5,João Schmidt,Joao Felipe Schmidt,True,joao_schmidt,joao_schmidt,Reserva,False,True,316640
53,2026,A,6,Santos Fc,santos_fc,9,Gabigol,Gabriel Barbosa Almeida,False,gabriel_barbosa_almeida,gabigol,Titular,False,True,337830
53,2026,A,6,Santos Fc,santos_fc,10,Neymar Jr,Neymar da Silva Sant,True,neymar_jr,neymar_jr,Titular,False,True,292791
53,2026,A,6,Santos Fc,santos_fc,11,Rony,Ronielson da Silva B,True,rony,rony,Titular,False,True,427806
53,2026,A,6,Santos Fc,santos_fc,14,Luan Peres,Luan Peres Petroni,False,luan_peres_petroni,luan_peres,Titular,False,True,318682
53,2026,A,6,Santos Fc,santos_fc,15,Willian Arao,Willian Souza Arao d,True,willian_arao,willian_arao,Reserva,False,True,293420
53,2026,A,6,Santos Fc,santos_fc,16,Thaciano,Thaciano Mickael da Silva,False,thaciano_mickael_da_silva,thaciano,Reserva,False,True,391953
53,2026,A,6,Santos Fc,santos_fc,18,Igor Vinicius,Igor Vinicius de Souza,False,igor_vinicius_de_souza,igor_vinicius,Reserva,False,True,355675
53,2026,A,6,Santos Fc,santos_fc,19,Lautaro,Lautaro Ariel Diaz,False,lautaro_ariel_diaz,lautaro,Reserva,False,True,868493
53,2026,A,6,Santos Fc,santos_fc,21,Moises,Moises Vieira da Veiga,False,moises_vieira_da_veiga,moises,Reserva,False,True,583022
53,2026,A,6,Santos Fc,santos_fc,22,Barreal,Alvaro Martin Barreal,False,alvaro_martin_barreal,barreal,Titular,False,True,839845
53,2026,A,6,Santos Fc,santos_fc,25,Gabriel Me ...,Gabriel Vinicius Menino,False,gabriel_vinicius_menino,gabriel_me,Reserva,False,True,501063
53,2026,A,6,Santos Fc,santos_fc,28,Christian  ...,Christian Gabriel Ol,True,christian,christian,Titular,False,True,948040
53,2026,A,6,Santos Fc,santos_fc,31,Escobar,Gonzalo Daniel Escobar,False,gonzalo_daniel_escobar,escobar,Reserva,False,True,816190
53,2026,A,6,Santos Fc,santos_fc,32,Rollheiser,Benjamin Rollheiser,False,benjamin_rollheiser,rollheiser,Reserva,False,True,896573
53,2026,A,6,Santos Fc,santos_fc,48,Gustavo He ...,Gustavo Henrique Pereira,False,gustavo_henrique_pereira,gustavo_he,Titular,False,True,653049
53,2026,A,6,Santos Fc,santos_fc,49,Gabriel Bo ...,Gabriel Morais Silva,True,gabriel_bo,gabriel_bo,Titular,False,True,652943
53,2026,A,6,Santos Fc,santos_fc,77,Gabriel Br ...,Gabriel Nascimento R,True,gabriel_br,gabriel_br,Titular,True,True,517633
53,2026,A,6,Santos Fc,santos_fc,98,Adonis Frías,Adonis Uriel Frias,False,adonis_uriel_frias,adonis_frias,Titular,False,True,933266
54,2026,A,6,Mirassol,mirassol,2,Lucas Oliv ...,Lucas da Cruz Oliveira,False,lucas_da_cruz_oliveira,lucas_oliv,Reserva,False,True,349619
54,2026,A,6,Mirassol,mirassol,3,Willian Ma ...,Willian Estefani Machado,False,willian_estefani_machado,willian_ma,Titular,False,True,431740
54,2026,A,6,Mirassol,mirassol,5,Yuri Lara,Yuri Lima Lara,False,yuri_lima_lara,yuri_lara,Reserva,False,True,401167
54,2026,A,6,Mirassol,mirassol,6,Reinaldo,Reinaldo Manoel da Silva,False,reinaldo_manoel_da_silva,reinaldo,Titular,False,True,332318
54,2026,A,6,Mirassol,mirassol,7,Shaylon,Shaylon Kallyson Cardozo,False,shaylon_kallyson_cardozo,shaylon,Titular,False,True,421138
54,2026,A,6,Mirassol,mirassol,8,Denilson,Denilson Alves Borges,False,denilson_alves_borges,denilson,Reserva,False,True,524341
54,2026,A,6,Mirassol,mirassol,9,Nathan Fogaca,Nathan Uiliam Fogaca,False,nathan_uiliam_fogaca,nathan_fogaca,Reserva,False,True,461356
54,2026,A,6,Mirassol,mirassol,11,Negueba,Luis Henrique Soares,True,negueba,negueba,Titular,False,True,462916
54,2026,A,6,Mirassol,mirassol,12,Victor,Victor Luis Chuab Za,True,victor,victor,Reserva,False,True,309431
54,2026,A,6,Mirassol,mirassol,17,Galdino,Everton Galdino Moreira,False,everton_galdino_moreira,galdino,Reserva,False,True,415027
54,2026,A,6,Mirassol,mirassol,18,Gabriel Pires,Gabriel Appelt Pires,False,gabriel_appelt_pires,gabriel_pires,Reserva,False,True,319888
54,2026,A,6,Mirassol,mirassol,20,Daniel Borges,Daniel Fortunato Borges,False,daniel_fortunato_borges,daniel_borges,Reserva,False,True,322852
54,2026,A,6,Mirassol,mirassol,21,Jose Aldo,Jose Aldo Soares de,True,jose_aldo,jose_aldo,Titular,False,True,422022
54,2026,A,6,Mirassol,mirassol,22,Walter,Walter Leandro Capel,True,walter,walter,Titular,True,True,177853
54,2026,A,6,Mirassol,mirassol,23,Alex Muralha,Alex Roberto Santana,True,alex_muralha,alex_muralha,Reserva,True,True,177010
54,2026,A,6,Mirassol,mirassol,25,Neto,Antonio Francisco Mo,True,neto,neto,Titular,False,True,383527
54,2026,A,6,Mirassol,mirassol,27,Galeano,Antonio Javier Galea,True,galeano,galeano,Reserva,False,True,646613
54,2026,A,6,Mirassol,mirassol,29,Tiquinho,Francisco das Chagas,True,tiquinho,tiquinho,Reserva,False,True,301823
54,2026,A,6,Mirassol,mirassol,32,Igor,Igor Marques Pacienc,True,igor,igor,Titular,False,True,460331
54,2026,A,6,Mirassol,mirassol,34,Carroll,João Victor Carroll,True,carroll,carroll,Titular,False,True,527047
54,2026,A,6,Mirassol,mirassol,77,Alesson,Alesson dos Santos B,True,alesson,alesson,Reserva,False,True,443663
54,2026,A,6,Mirassol,mirassol,96,Carlos Edu ...,Carlos Eduardo Ferre,True,carlos_edu,carlos_edu,Titular,False,True,408134
54,2026,A,6,Mirassol,mirassol,99,Andre Luis,Andre Luis Silva de,True,andre_luis,andre_luis,Titular,False,True,391068
54,2026,A,6,Palmeiras,palmeiras,1,Carlos,Carlos Miguel dos Sa,True,carlos,carlos,Titular,True,True,534596
54,2026,A,6,Palmeiras,palmeiras,3,Bruno Fuchs,Bruno de Lara Fuchs,False,bruno_de_lara_fuchs,bruno_fuchs,Titular,False,True,401025
54,2026,A,6,Palmeiras,palmeiras,4,Giay,Agustin Giay,False,agustin_giay,giay,Titular,False,True,869605
54,2026,A,6,Palmeiras,palmeiras,6,Jefté,Jefté Vital da Silva,True,jefte,jefte,Reserva,False,True,652554
54,2026,A,6,Palmeiras,palmeiras,7,Felipe And ...,Felipe Anderson Pere,True,felipe_and,felipe_and,Reserva,False,True,311020
54,2026,A,6,Palmeiras,palmeiras,8,Andreas Pe ...,Andreas Hugo Hoelgeb,True,andreas_pe,andreas_pe,Titular,False,True,729086
54,2026,A,6,Palmeiras,palmeiras,11,Jhon Arias,Jhon Adolfo Arias Andrade,False,jhon_adolfo_arias_andrade,jhon_arias,Titular,False,True,728790
54,2026,A,6,Palmeiras,palmeiras,12,Khellven,Khellven Douglas Sil,True,khellven,khellven,Reserva,False,True,557878
54,2026,A,6,Palmeiras,palmeiras,14,Marcelo Lomba,Marcelo Lomba do Nas,True,marcelo_lomba,marcelo_lomba,Reserva,True,True,157264
54,2026,A,6,Palmeiras,palmeiras,15,Gustavo Gomez,Gustavo Raul Gomez P,True,gustavo_gomez,gustavo_gomez,Titular,False,True,633571
54,2026,A,6,Palmeiras,palmeiras,17,Marlon Fre ...,Marlon Rodrigues Freitas,False,marlon_rodrigues_freitas,marlon_fre,Titular,False,True,405713
54,2026,A,6,Palmeiras,palmeiras,18,Mauricio,Mauricio Magalhaes Prado,False,mauricio_magalhaes_prado,mauricio,Titular,False,True,542337
54,2026,A,6,Palmeiras,palmeiras,19,RAMON SOSA,Ramon Sosa Acosta,False,ramon_sosa_acosta,ramon_sosa,Reserva,False,True,923395
54,2026,A,6,Palmeiras,palmeiras,22,Joaquin Pi ...,Joaquin Piquerez Moreira,False,joaquin_piquerez_moreira,joaquin_pi,Reserva,False,True,725766
54,2026,A,6,Palmeiras,palmeiras,24,Aranha,Wanderson Carlos Fer,True,aranha,aranha,Reserva,False,True,708805
54,2026,A,6,Palmeiras,palmeiras,30,Evangelista,Lucas Evangelista Sa,True,evangelista,evangelista,Reserva,False,True,345109
54,2026,A,6,Palmeiras,palmeiras,31,Luighi,Luighi Hanri Sousa Santos,False,luighi_hanri_sousa_santos,luighi,Reserva,False,True,691624
54,2026,A,6,Palmeiras,palmeiras,32,Martinez,Emiliano Martinez Toranza,False,emiliano_martinez_toranza,martinez,Reserva,False,True,731518
54,2026,A,6,Palmeiras,palmeiras,40,Allan,Allan Andrade Elias,False,allan_andrade_elias,allan,Titular,False,True,621642
54,2026,A,6,Palmeiras,palmeiras,42,Lopez,Jose Manuel Alberto Lopez,False,jose_manuel_alberto_lopez,lopez,Titular,False,True,773040
54,2026,A,6,Palmeiras,palmeiras,48,Larson,Larson Torna Ferreir,True,larson,larson,Reserva,False,True,726173
54,2026,A,6,Palmeiras,palmeiras,50,Luis Felipe,Luis Felipe Pacheco,True,luis_felipe,luis_felipe,Reserva,False,True,699165
54,2026,A,6,Palmeiras,palmeiras,56,Arthur Gab ...,Arthur Gabriel Santa,True,arthur_gab,arthur_gab,Titular,False,True,680958
55,2026,A,6,Red Bull Bragantino,red_bull_bragantino,1,Cleiton,Cleiton Schwengber,False,cleiton_schwengber,cleiton,Titular,True,True,384823
55,2026,A,6,Red Bull Bragantino,red_bull_bragantino,3,Eduardo,Eduardo Gonzaga Mend,True,eduardo,eduardo,Reserva,False,True,419374
55,2026,A,6,Red Bull Bragantino,red_bull_bragantino,4,Alix,Alix Vinicius de Sou,True,alix,alix,Titular,False,True,701439
55,2026,A,6,Red Bull Bragantino,red_bull_bragantino,5,Fabinho,Fabio Silva de Freitas,False,fabio_silva_de_freitas,fabinho,Reserva,False,True,547222
55,2026,A,6,Red Bull Bragantino,red_bull_bragantino,6,Gabriel,Gabriel Girotto Franco,False,gabriel_girotto_franco,gabriel,Titular,False,True,320839
55,2026,A,6,Red Bull Bragantino,red_bull_bragantino,8,Sasha,Eduardo Colcenti Antunes,False,eduardo_colcenti_antunes,sasha,Titular,False,True,295792
55,2026,A,6,Red Bull Bragantino,red_bull_bragantino,9,Isidro Pitta,Isidro Miguel Pitta,True,isidro_pitta,isidro_pitta,Reserva,False,True,750089
55,2026,A,6,Red Bull Bragantino,red_bull_bragantino,14,Pedro Henr ...,Pedro Henrique Ribei,True,pedro_henr,pedro_henr,Reserva,False,True,352037
55,2026,A,6,Red Bull Bragantino,red_bull_bragantino,15,Sosa,Ignacio Sosa Ospital,False,ignacio_sosa_ospital,sosa,Reserva,False,True,943312
55,2026,A,6,Red Bull Bragantino,red_bull_bragantino,16,Gustavo Ma ...,Gustavo Marques Alve,True,gustavo_ma,gustavo_ma,Titular,False,True,577362
55,2026,A,6,Red Bull Bragantino,red_bull_bragantino,17,Vinicinho,Vinicius Mendonca Pereira,False,vinicius_mendonca_pereira,vinicinho,Reserva,False,True,634693
55,2026,A,6,Red Bull Bragantino,red_bull_bragantino,18,Tiago Volpi,Tiago Luis Volpi,False,tiago_luis_volpi,tiago_volpi,Reserva,True,True,291584
55,2026,A,6,Red Bull Bragantino,red_bull_bragantino,20,Rodriguinho,Rodrigo Huendra Alme,True,rodriguinho,rodriguinho,Reserva,False,True,534284
55,2026,A,6,Red Bull Bragantino,red_bull_bragantino,21,Lucas Barbosa,Lucas Henrique Barbosa,False,lucas_henrique_barbosa,lucas_barbosa,Titular,False,True,550777
55,2026,A,6,Red Bull Bragantino,red_bull_bragantino,22,Gustavo Neves,Gustavo Ribeiro Neves,False,gustavo_ribeiro_neves,gustavo_neves,Titular,False,True,642208
55,2026,A,6,Red Bull Bragantino,red_bull_bragantino,28,Yuri,Yuri Silva Leles de Souza,False,yuri_silva_leles_de_souza,yuri,Reserva,False,True,647831
55,2026,A,6,Red Bull Bragantino,red_bull_bragantino,29,J. Capixaba,Luis Antonio da Roch,True,j_capixaba,j_capixaba,Titular,False,True,402681
55,2026,A,6,Red Bull Bragantino,red_bull_bragantino,30,Henry Mosq ...,Henry David Mosquera,True,henry_mosq,henry_mosq,Titular,False,True,802129
55,2026,A,6,Red Bull Bragantino,red_bull_bragantino,32,HERRERA,Jose Maria Herrera Ares,False,jose_maria_herrera_ares,herrera,Titular,False,True,922450
55,2026,A,6,Red Bull Bragantino,red_bull_bragantino,34,Andres Hur ...,Jose Andres Hurtado Cheme,False,jose_andres_hurtado_cheme,andres_hur,Titular,False,True,749391
55,2026,A,6,Red Bull Bragantino,red_bull_bragantino,35,Matheus Fe ...,Matheus Fernandes Si,True,matheus_fe,matheus_fe,Reserva,False,True,320263
55,2026,A,6,Red Bull Bragantino,red_bull_bragantino,51,Cauê,Cauê Nascimento Santos,False,caue_nascimento_santos,caue,Reserva,False,True,658929
55,2026,A,6,Red Bull Bragantino,red_bull_bragantino,52,Ryan,Ryan Augusto Tavares,True,ryan,ryan,Reserva,False,True,756141
55,2026,A,6,São Paulo,sao_paulo,2,Toloi,Rafael Toloi,False,rafael_toloi,toloi,Reserva,False,True,184801
55,2026,A,6,São Paulo,sao_paulo,4,Matheus,Matheus Doria Macedo,False,matheus_doria_macedo,matheus,Reserva,False,True,317379
55,2026,A,6,São Paulo,sao_paulo,5,Arboleda,Robert Abel Arboleda,True,arboleda,arboleda,Reserva,False,True,595193
55,2026,A,6,São Paulo,sao_paulo,7,Lucas Moura,Lucas Rodrigues Mour,True,lucas_moura,lucas_moura,Titular,False,True,299760
55,2026,A,6,São Paulo,sao_paulo,8,Marcos Ant ...,Marcos Antonio Silva,True,marcos_ant,marcos_ant,Titular,False,True,461223
55,2026,A,6,São Paulo,sao_paulo,9,Calleri,Jonathan Calleri,False,jonathan_calleri,calleri,Titular,False,True,541246
55,2026,A,6,São Paulo,sao_paulo,10,Luciano,Luciano da Rocha Neves,False,luciano_da_rocha_neves,luciano,Titular,False,True,346745
55,2026,A,6,São Paulo,sao_paulo,11,Ferreira,Aldemir dos Santos F,True,ferreira,ferreira,Reserva,False,True,505058
55,2026,A,6,São Paulo,sao_paulo,13,Enzo Díaz,Enzo Hernan Díaz,False,enzo_hernan_diaz,enzo_diaz,Titular,False,True,894285
55,2026,A,6,São Paulo,sao_paulo,14,Gonzalo Tapia,Gonzalo Andrés Tapia,True,gonzalo_tapia,gonzalo_tapia,Reserva,False,True,923426
55,2026,A,6,São Paulo,sao_paulo,16,Damián Bo ...,Damian Josue Bobadil,True,damian_bo,damian_bo,Titular,False,True,836790
55,2026,A,6,São Paulo,sao_paulo,17,André,Andre Oliveira Silva,False,andre_oliveira_silva,andre,Reserva,False,True,385852
55,2026,A,6,São Paulo,sao_paulo,18,Wendell,Wendell Nascimento Borges,False,wendell_nascimento_borges,wendell,Reserva,False,True,327288
55,2026,A,6,São Paulo,sao_paulo,19,Lucas Ramon,Lucas Ramon Batista Silva,False,lucas_ramon_batista_silva,lucas_ramon,Titular,False,True,376828
55,2026,A,6,São Paulo,sao_paulo,23,Rafael,Rafael Pires Monteiro,False,rafael_pires_monteiro,rafael,Titular,True,True,180213
55,2026,A,6,São Paulo,sao_paulo,28,Alan Franco,Alan Javier Franco,False,alan_javier_franco,alan_franco,Titular,False,True,793760
55,2026,A,6,São Paulo,sao_paulo,29,Pablo Maia,Pablo Gonçalves Maia,True,pablo_maia,pablo_maia,Reserva,False,True,552144
55,2026,A,6,São Paulo,sao_paulo,31,Carlos Cor ...,Carlos Miguel Coronel,False,carlos_miguel_coronel,carlos_cor,Reserva,True,True,341697
55,2026,A,6,São Paulo,sao_paulo,33,Luan Silva,Luan Vinicius da Sil,True,luan_silva,luan_silva,Reserva,False,True,432222
55,2026,A,6,São Paulo,sao_paulo,35,Sabino,Jose Sabino Chagas M,True,sabino,sabino,Titular,False,True,437531
55,2026,A,6,São Paulo,sao_paulo,42,Maik,Maik Gomes Viegas,False,maik_gomes_viegas,maik,Reserva,False,True,534267
55,2026,A,6,São Paulo,sao_paulo,80,Cauly,Cauly Oliveira Souza,False,cauly_oliveira_souza,cauly,Reserva,False,True,794197
